agency,county,town,address,X,Y,O_ABC,Serve,fax,mail,name,data
財團法人全成社會福利基金會受託經營管理臺北市大安老人服務中心,臺北市,大安區,臺北市大安區德安里四維路76巷12號,121.547348,25.03420448,B,營養餐飲服務,027-086-255,daanolder@gmail.com,聶玉美,20190627 17:56:51
財團法人全成社會福利基金會受託經營管理臺北市大安老人服務中心,臺北市,大安區,臺北市大安區德安里四維路76巷12號,121.547348,25.03420448,B,營養餐飲服務,027-086-255,daanolder@gmail.com,聶玉美,20210112 12:07:55
臺北市信義區惠安里辦公處,臺北市,信義區,臺北市信義區惠安里吳興街506巷21號,121.568512,25.02299309,C,巷弄長照站,0921-912-430,bp-30290@mail.taipei.gov.tw,周葉長,20210412 14:33:49
台北市北投區林泉社區發展協會,臺北市,北投區,臺北市北投區林泉里新民路46巷37號,121.5075836,25.13908577,C,巷弄長照站,0953-728-197,jack255136@gmail.com,張中模,20210412 10:53:45
財團法人基督教台灣信義會(大直真理堂),臺北市,中山區,臺北市中山區金泰里樂群二路142號及144號2樓敬業三路162巷109號1樓,121.5575409,25.08039474,C,巷弄長照站,(02)8501-1754,churchesgreat@gmail.com,吳英賓,20210408 16:24:30
善食營養中心,臺北市,士林區,臺北市士林區承德路4段81號6樓之1,121.5211639,25.07883072,B,專業照護服務,02-28837300#1450,ncnc@enutrition.com.tw,張馨怡,20230110 15:04:20
樂親居家職能治療所,臺北市,萬華區,臺北市萬華區和平西路三段396號106室,121.4909744,25.03534317,B,專業照護服務,0971-119-909,happylc888@gmail.com,林煜涵,20220126 15:46:36
臺北市私立跑居家長照機構,臺北市,士林區,臺北市士林區葫東里重慶北路4段250號3樓313室,121.5113525,25.08663177,B,居家服務,02-28161255,rcago313@gmail.com,吳正昕,20211230 10:10:25
社團法人中華生命關愛協會,臺北市,大安區,臺北市大安區芳和里和平東路3段212巷12號,121.5536728,25.02220535,C,巷弄長照站,0922-407-837,chowyinhwa@gmail.com,周音華,20210407 15:34:41
愛護家健康事業股份有限公司附設臺北市私立愛護家居家長照機構,臺北市,中山區,臺北市中山區晴光里中山北路3段31號7樓之1,121.5225296,25.06570244,B,居家服務,02-2599-5665,vera@inursingplus.com,張淑貞,20201203 16:45:21
臺北市私立一心居家長照機構,臺北市,松山區,臺北市松山區吉仁里八德路3段186號6樓之1,121.556015,25.04775238,B,居家服務,025-781-018,xue.oneheart@gmail.com,黃淑華,20211230 14:38:38
鴻源長期照顧股份有限公司附設臺北市私立旭樂居家長照機構,臺北市,士林區,臺北市士林區承德里承德路四段80巷2號3樓,121.5229187,25.08230591,B,喘息服務,028-858-000,P021158@alumni.cgust.edu.tw,杜彥甫,20221230 20:29:35
財團法人台北市基督教全人福利事業基金會(吳興教會),臺北市,信義區,臺北市信義區三張里吳興街269巷18弄6號,121.5647736,25.02709579,C,巷弄長照站,02-2758-9796,joan0801@ms68.hinet.net,鍾梅香,20210412 14:13:36
臺北市私立千千之家社區式服務類長期照顧服務機構(家庭托顧),臺北市,北投區,臺北市北投區永欣里同德街27巷16號,121.5291824,25.12496376,B,家庭托顧服務,02-28722140,naro@ms66.url.com.tw,彭麗蓉,20230207 14:55:46
有限責任臺北市全國照服員勞動合作社附設臺北市私立全方位居家長照機構,臺北市,萬華區,臺北市萬華區青年路106巷9號,121.5021286,25.0226593,B,居家服務,023-033-909,a88119480@gmail.com,李宗玟,20211207 12:30:40
財團法人伊甸社會福利基金會,臺北市,文山區,臺北市文山區萬芳里文山區萬美街一段55號3樓,121.5681152,25.00234222,B,交通接送服務,05-2622631,edenC0619@eden.org.tw,羅紀?,20230130 09:07:23
社團法人國際奔享體驗教育發展協會(吉利真光),臺北市,北投區,臺北市北投區吉利里石牌路一段39巷80弄41號1樓,121.5109406,25.11593819,C,巷弄長照站,02-28288884,gieeda.gieeda@gmail.com,曾美蘭,20210412 10:28:20
吉馨安居家護理所,臺北市,大同區,臺北市大同區甘州路51號4樓,121.5128784,25.05964851,B,專業照護服務,0921-066248,sinannurse@gmail.com,黃湘茹,20230106 20:33:25
財團法人臺北市立心慈善基金會附設臺北市私立立心居家式服務類長期照顧服務機構,臺北市,萬華區,臺北市萬華區頂碩里艋舺大道120巷39弄3號,121.5023727,25.03202629,B,居家服務,02-23361555#21,lishin.home@gmail.com,洪金桐,20211230 15:01:57
臺北市政府社會局委託財團法人喜憨兒社會福利基金會經營管理中山身障社區長照機構（日間照顧）,臺北市,中山區,臺北市中山區中山里長安西路5巷2號4樓,121.5212479,25.04983711,B,日間照顧服務,02-25211032,t01058@careus.org.tw,蕭淑珍,20220210 10:19:25
財團法人台灣基督教恩惠福音會,臺北市,內湖區,臺北市內湖區港墘里內湖路1段608號,121.5785828,25.07859421,C,巷弄長照站,02-27971000,cke25@hotmail.com,蔡錫安,20221230 20:07:47
社團法人臺灣職能學會,臺北市,中正區,臺北市中正區德義博愛路9號,121.5114441,25.04741669,B,專業照護服務,02-23820103,otaroc.taipei@gmail.com,張玲慧,20190417 00:00:00
紙飛機服務科技股份有限公司附設臺北市私立紙飛機居家長照機構,臺北市,萬華區,臺北市萬華區青山里西園路一段200號8樓之3,121.4992065,25.035923,B,喘息服務,0909-139-394,teitei3432@gmail.com,李學真,20230317 15:21:48
社團法人台北市二村基石關懷協會,臺北市,松山區,臺北市松山區東榮里民生東路5段69巷2弄10、12號,121.5587311,25.05908394,C,巷弄長照站,02-27632002,windowcchuang@gmail.com,趙明榮,20210412 13:46:27
優福國際股份有限公司附設臺北市私立優福居家長照機構,臺北市,大同區,臺北市大同區延平北路三段4號5樓(521室),121.5115738,25.06377029,B,喘息服務,0976-804-827,ufo90367886@gmail.com,李盛豊,20230220 15:28:19
臺北市政府社會局委託財團法人喜憨兒社會福利基金會經營管理中山身障社區長照機構（日間照顧）,臺北市,中山區,臺北市中山區中山里長安西路5巷2號4樓,121.5212479,25.04983711,B,喘息服務,02-25211032,t01058@careus.org.tw,蕭淑珍,20221229 22:58:29
欣昇復健科診所,臺北市,大安區,臺北市大安區復興南路一段283號,121.5438538,25.03549767,B,居家失能個案家庭醫師照護服務,2700-8805,xsrehab@gmail.com,洪維,20191005 19:00:35
臺北市內湖區灣仔社區發展協會,臺北市,內湖區,臺北市內湖區寶湖里民權東路6段208號,121.5966949,25.0676384,C,巷弄長照站,0961-365-688,yen7679@gmail.com,顏聰明,20210408 18:06:39
臺北市士林區忠義社區發展協會,臺北市,士林區,臺北市士林區忠誠里德行東路104巷9弄8號,121.5290375,25.10674667,C,巷弄長照站,028-310-943,bn_930@mail.taipei.gov.tw,曾坤來,20210407 11:50:38
臺北市信義區五全里辦公處,臺北市,信義區,臺北市信義區五全里永吉路278巷1弄13號,121.574585,25.04502296,C,巷弄長照站,02-2762-0007,wu--quan@hotmail.com,吳秀好,20210412 14:23:54
馨瀅股份有限公司附設私立馨瀅居家長照機構,臺北市,大同區,臺北市大同區永樂里迪化街一段149號3樓,121.5105133,25.05236435,B,居家服務,02-2552-7626,xinying.heidi@gmail.com,陳佳良,20220104 18:52:36
永鑫物理治療所,臺北市,南港區,臺北市南港區八德路四段885號3樓,121.580513,25.05086327,B,專業照護服務,2396-2222,pthao30@gmail.com,張清豪,20220317 10:20:50
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,臺北市,中山區,臺北市中山區中山北路二段92號,121.5223694,25.05883217,A,個案管理服務,02-25604176,mwang@mmh.org.tw,張文瀚,20230208 09:08:13
福倫交通股份有限公司,臺北市,信義區,臺北市信義區松隆路337號1樓,121.5797272,25.04851723,B,交通接送服務,02-27635888#18,successtaxi@gmail.com,吳俊德,20230201 09:05:31
東和居家有限公司附設臺北市私立東和居家長照機構,臺北市,松山區,臺北市松山區南京東路四段170號4樓之1,121.5568161,25.05136871,B,喘息服務,02-6605-0630,rubie1218@yahoo.com.tw,林溦,20221229 22:39:01
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,臺北市,中山區,臺北市中山區中山北路二段92號,121.5223694,25.05883217,B,專業照護服務,02-25604176,mwang@mmh.org.tw,張文瀚,20221230 18:22:27
臺北市私立千意居家長照機構,臺北市,松山區,臺北市松山區中崙里復興南路一段37號2樓,121.5441055,25.0462265,B,居家服務,027-786-287,cianyi6287@gmail.com,楊歆研,20230303 18:15:07
社團法人中華健康美好生活協會(建民),臺北市,北投區,臺北市北投區建民里文林北路80巷38弄2號,121.5188599,25.10569954,C,巷弄長照站,0910-302-055,linchia7288@gmail.com,林佳蓉,20210412 10:48:54
社團法人台灣厝邊有愛關懷協會榮星教會,臺北市,中山區,臺北市中山區正守里新生北路一段82號B1,121.5299454,25.04752159,C,巷弄長照站,02-23635546,lo1119@ms53.hinet.net,鄭忠仁,20210408 16:17:23
社團法人台灣多元社會福利協會,臺北市,北投區,臺北市北投區溫泉里溫泉里68-10號,121.5049057,25.13496971,C,巷弄長照站,02-28921099,tapdsw@gmail.com,林政緯,20210412 11:04:07
臺北市私立群英老人長期照顧中心(養護型),臺北市,松山區,臺北市松山區敦化里敦化南路一段7號4樓,121.5492859,25.04690552,B,喘息服務,02-25791400,tai_da_168@yahoo.com.tw,鄭淑芬,20221229 22:51:23
社團法人台北市信義區雙和社區發展協會,臺北市,信義區,臺北市信義區雙和里吳興街284巷24弄12號,121.5630798,25.02436256,C,巷弄長照站,02-2738-1447,shsc1688@yahoo.com.tw,葉清意,20210412 14:42:16
財團法人中華基督教衛理公會恩友堂,臺北市,松山區,臺北市松山區安平里寶清街123號,121.5675964,25.05415916,C,巷弄長照站,02-27670760,qjjaneyu@gmail.com,林烽銓,20210412 11:53:04
臺北市立聯合醫院(陽明院區),臺北市,士林區,臺北市士林區岩山里雨聲街105號,121.5314865,25.1048317,B,專業照護服務,02-28353456,B1882@tpech.gov.tw,蕭勝煌,20221230 12:16:21
臺北市北投區立群社區發展協會,臺北市,北投區,臺北市北投區立賢里尊賢街251巷18號1樓 (里民活動場所),121.5056915,25.11769295,C,巷弄長照站,02-28225613,jenfu5565@yahoo.com.tw,許瑛珍,20210412 10:30:01
社團法人台灣樂活服務發展協會附設臺北市私立樂活居家長照機構,臺北市,大安區,臺北市大安區信義路4段306號2樓L1室,121.554863,25.03294373,B,居家服務,027-552-733,happy@happylife.org.tw,馬瑞辰,20211202 17:25:45
跑居家物理治療所,臺北市,士林區,臺北市士林區葫東里重慶北路四段248號,121.5113983,25.08662033,B,專業照護服務(CC01),0907-091302,a770222boy@gmail.com,張沅輔,20230802 17:19:14
臺北市私立安歆居家式服務類長期照顧服務機構,臺北市,中山區,臺北市中山區興亞里松江路50號3樓,121.5326614,25.04817963,B,居家服務,02-25372586,crcanhsin@gmail.com,余建華,20221229 22:50:47
永誠復健科診所,臺北市,大安區,臺北市大安區復興南路二段236號2樓,121.5431366,25.0251255,B,專業照護服務,2707-1608,yc.clinic@msa.hinet.net,裴松毅,20200311 17:44:34
逸滿心有限公司附設臺北市私立逸滿心社區長照機構,臺北市,士林區,臺北市士林區中山北路5段687號3樓之1,121.5272903,25.09718513,B,日間照顧服務,02-28353535,momosss2014@gmail.com,羅順芳,20220718 13:44:06
中華民國紅十字會台灣省分會附設臺北市私立紅十字居家式服務類長期照顧服務機構,臺北市,大安區,臺北市大安區龍坡里新生南路三段20號,121.5344238,25.02418327,B,居家服務,02-23637794,rct@seed.net.tw,董光世,20211230 11:20:39
財團法人私立台北仁濟院(萬華區),臺北市,萬華區,臺北市萬華區廣州街200號,121.4980927,25.03668022,B,營養餐飲服務,,hanwei.chen@tjci.org.tw,林明成,20210128 20:21:00
臺北市私立仁群居家長照機構,臺北市,中山區,臺北市中山區下埤里民族東路512巷12號1樓,121.5419846,25.06753922,B,喘息服務,02-25016299,kindhomeservice@gmail.com,劉昱森,20221229 22:43:00
社團法人台北市銀髮族協會,臺北市,松山區,臺北市松山區安平里寶清街42號2樓,121.5675964,25.05315781,C,巷弄長照站,0986-038-688,fredwa88@gmail.com,張茂楠,20210412 16:07:33
謙和園健康福祉有限公司附設臺北市私立溫邸家居家長照機構,臺北市,中山區,臺北市中山區民安里新生北路2段72巷23號1樓,121.5212479,25.05708694,B,居家服務,02-25681589,hc.hereforyou@gmail.com,王志剛,20211230 16:04:21
臺北市私立大心居家長照機構,臺北市,萬華區,臺北市萬華區富民里康定路348號2f-1,121.4925003,25.0255661,B,喘息服務,02-23390179,a0970358370@gmail.com,趙重凱,20220623 13:41:24
勁緻物理治療所,臺北市,中山區,臺北市中山區安民樂群三路71號,121.5535583,25.08280373,B,專業照護服務,02-85025822,zenithptc@gmail.com,邱炫偉,20221229 22:36:43
純居家物理治療所,臺北市,萬華區,臺北市萬華區東園街73巷60號3樓,121.4981308,25.02652931,B,專業照護服務,0921-607-540,charliology@gmail.com,鍾詩偉,20220210 16:40:48
家恩長期照顧服務股份有限公司附設臺北市私立恩上家恩居家長照機構,臺北市,大安區,臺北市大安區忠孝東路三段54號2樓之1（105室）,121.5355606,25.04172707,B,喘息服務,0928-268-613,smalldog148@gmail.com,呂秉霖,20230912 14:36:20
財團法人伊甸社會福利基金會,臺北市,文山區,臺北市文山區萬芳里萬美街一段55號3樓,121.5681152,25.00234222,A,個案管理服務,02-22307715,eden8378@eden.org.tw,羅紀?,20230425 17:18:42
財團法人弘道老人福利基金會,臺北市,松山區,臺北市松山區復興北路451號1樓,121.5444336,25.06398773,A,個案管理服務,02-66131314,yvonne@hondao.org.tw,王乃弘,20230208 09:09:04
臺北市三樂樂齡關懷協會,臺北市,士林區,臺北市士林區社園里社中街240號,121.5075989,25.09156609,C,巷弄長照站,0937-070-078,syyeh888@gmail.com,葉子芸,20210407 11:51:33
臺北市私立一心居家長照機構,臺北市,松山區,臺北市松山區吉仁里八德路3段186號6樓之1,121.556015,25.04775238,B,喘息服務,025-781-018,xue.oneheart@gmail.com,黃淑華,20221229 22:47:03
中華民國紅十字會附設私立博愛居家長照機構,臺北市,萬華區,臺北市萬華區菜園里康定路62號11樓,121.5023117,25.04244232,B,居家服務,023-310-500,lily1015@redcross.org.tw,王清峰,20221230 15:22:23
國立臺灣大學醫學院附設醫院北護分院,臺北市,萬華區,臺北市萬華區內江街87號,121.5035706,25.04171944,B,喘息服務,0223-717-101,B40731@bh.ntuh.gov.tw,陳永銘,20221229 21:38:54
三合利計程車客運有限公司,臺北市,文山區,臺北市文山區興隆路四段151號2樓之4,121.5617447,24.98472404,B,交通接送服務,02-2929-0577,hearts1266@gmail.com,蔡豐吉,20230628 09:12:50
愛馨居服有限公司附設臺北市私立松山悅馨社區長照機構,臺北市,松山區,臺北市松山區南京東路5段230號2樓之4、2樓之5及2樓之6,121.5656815,25.05117607,B,日間照顧服務,087-862-031,yueshindaycare@gmail.com,傅翰強,20230921 14:43:06
中華民國紅十字會台灣省分會附設臺北市私立紅十字居家式服務類長期照顧服務機構,臺北市,大安區,臺北市大安區龍坡里新生南路三段20號,121.5344238,25.02418327,B,喘息服務,02-23637794,rct@seed.net.tw,董光世,20220509 13:33:35
臺北市立聯合醫院,臺北市,大同區,臺北市大同區鄭州路145號,121.5088882,25.0506916,B,居家失能個案家庭醫師照護服務,25553000#2030,B5646@tpech.gov.tw,蕭勝煌,20221216 13:04:16
臺北市私立安民居家長照機構,臺北市,士林區,臺北市士林區福德里文林路342號7樓K711室,121.5253906,25.09334373,B,喘息服務,0926-885-625,anmin0625@gmail.com,黃逸民,20221230 14:52:55
台北市大同區慶安社區發展協會,臺北市,大同區,臺北市大同區重慶里敦煌路90-92號1樓,121.5171356,25.07583809,C,巷弄長照站,0225-965-927,shun0531@kimo.com,林王雪娥,20210407 14:34:16
欣然銀髮發展服務事業股份有限公司附設臺北市私立欣然綜合長照機構,臺北市,大同區,臺北市大同區星明里寧夏路32號4樓,121.5151672,25.05597878,B,居家服務,2550-3500,xr85099741@gmail.com,吳紹涵,20230919 12:01:50
財團法人台北市中國基督教靈糧世界佈道會台北靈糧堂(古亭靈糧福音中心),臺北市,中正區,臺北市中正區永功里三元街198號1樓,121.5119019,25.02767372,C,巷弄長照站,02-23396540,vinclynn@hotmail.com,曾國生,20210408 16:45:30
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,臺北市,中山區,臺北市中山區中山北路二段92號,121.5223694,25.05883217,A,個案管理服務,02-25604176,mwang@mmh.org.tw,張文瀚,20230208 09:02:21
施達實業有限公司附設臺北市私立施達社區長照機構,臺北市,士林區,臺北市士林區德行東路109巷104號2樓,121.5288544,25.11095619,B,喘息服務,028-381-313,starstory1313@gmail.com,施婉苓,20230814 09:17:16
哈佛物理治療所,臺北市,萬華區,臺北市萬華區西圓路二段362號7樓,121.4916,25.02540779,B,專業照護服務,02-82588536,jeffreytseng91@yahoo.com,曾致傑,20221229 21:47:34
康健居家護理所,臺北市,內湖區,臺北市內湖區民權東路六段180巷6號11樓之19,121.5926514,25.06819534,B,專業照護服務,02-87917001,kjcare.tw@gmail.com,吳姁媛,20221230 20:21:03
開南學校財團法人臺北市開南高級中等學校附設臺北市私立開南社區式長照機構,臺北市,中正區,臺北市中正區濟南路1段6號1樓,121.5218353,25.04241753,B,日間照顧服務,02-23939406,a1649@knvs.tp.edu.tw,胡毓富,20211223 14:21:25
新康居家職能治療所,臺北市,士林區,臺北市士林區葫東里重慶北路四段248號,121.5113983,25.08662033,B,專業照護服務(CC01),02-28164533#312,newhealthot@gmail.com,洪于婷,20230802 17:19:14
臺北市內湖區清白社區發展協會,臺北市,內湖區,臺北市內湖區清白里星雲街168巷29號&清白區民活動中心(星雲街168巷29號),121.597023,25.08003235,C,巷弄長照站,02-27909195,g066700@gmail.com,陳文中,20210408 17:47:06
臺北市私立大心居家長照機構,臺北市,萬華區,臺北市萬華區富民里康定路348號2f-1,121.4925003,25.0255661,B,居家服務,02-23390179,a0970358370@gmail.com,趙重凱,20211230 15:06:00
百齡診所附設護理之家,臺北市,士林區,臺北市士林區葫東里重慶北路4段187號3-8樓,121.5112686,25.08425713,B,喘息服務,02 28113113,nursinghome2009@hotmail.com,陳雅玲,20220126 15:38:50
社團法人愛福家協會,臺北市,中正區,臺北市中正區愛國東路110巷16號,121.5210571,25.03214836,A,個案管理服務,02-23567317,as03@ilive.org.tw,涂林德媛,20230208 09:12:21
臺北市私立賢暉老人長期照顧中心(養護型),臺北市,北投區,臺北市北投區永欣里016鄰石牌路2段315巷34弄14、16號1樓,121.5231781,25.12323761,B,喘息服務,02-28710770,sabinaangel1214@gmail.com,蔡玉真,20210112 23:27:02
安安物理治療所,臺北市,士林區,臺北市士林區重慶北路四段136號1樓,121.5124817,25.08338928,B,專業照護服務(CC01),02-29161003,annysknt@gmail.com,簡淑霞,20230802 17:19:14
美而美居家長照股份有限公司附設臺北市私立美而美居家長照機構,臺北市,中山區,臺北市中山區新生里吉林路245號4樓403室,121.5303802,25.06129265,B,居家服務,02-2821-2412,tgn82848095@gmail.com,郭力維,20211230 16:14:14
宗展股份有限公司附設臺北市私立辰心居家長照機構,臺北市,大同區,臺北市大同區永樂里西寧北路112號4樓之1,121.5088577,25.05611038,B,居家服務,02-25580208,8hq008@gmail.com,簡裕宗,20220126 15:39:05
愛護家健康事業股份有限公司附設臺北市私立愛護家居家長照機構,臺北市,中山區,臺北市中山區晴光里中山北路3段31號7樓之1,121.5225296,25.06570244,B,喘息服務,02-2599-5665,vera@inursingplus.com,張淑貞,20220510 16:01:09
三軍總醫院松山分院附設民眾診療服務處附設居家護理所,臺北市,松山區,臺北市松山區龍田里健康路131號,121.5576706,25.05437279,B,專業照護服務,02-27617086,avid.nemuca@msa.hinet.net,張郁敏,20221229 22:56:48
施達實業有限公司附設臺北市私立施達社區長照機構,臺北市,士林區,臺北市士林區德行東路109巷104號2樓,121.5288544,25.11095619,B,日間照顧服務,028-381-313,starstory1313@gmail.com,施婉苓,20230814 09:16:47
臺北市私立快樂之家社區式服務類長期照顧服務機構(家庭托顧),臺北市,北投區,臺北市北投區溫泉里光明路240之4號,121.5076828,25.13619232,B,家庭托顧服務,02-28947640,ab0935220571@gmail.com,王桂英,20230207 14:07:27
跑居家物理治療所,臺北市,士林區,臺北市士林區葫東里重慶北路四段248號,121.5113983,25.08662033,B,專業照護服務,0907-091302,a770222boy@gmail.com,張沅輔,20221230 20:19:49
康和文山樂活股份有限公司附設臺北市私立杏花學塾社區長照機構,臺北市,文山區,臺北市文山區辛亥路4段128-1號2樓,121.5566864,25.00517845,B,小規模多機能服務,029-356-802,wsflower128@gmail.com,蔡淑芬,20221226 18:33:26
臺北市政府社會局委託財團法人伊甸社會福利基金會經營管理民生身障社區長照機構（日間照顧）,臺北市,松山區,臺北市松山區三民里松山民生東路五段163之1號,121.562767,25.05908585,B,日間照顧服務,02-27609605,eden3779@eden.org.tw,羅紀?,20210202 10:47:29
中化銀髮事業股份有限公司附設臺北市私立中化銀髮居家式服務類長期照顧服務機構,臺北市,士林區,臺北市士林區舊佳里中山北路5段699巷1號1樓,121.5269547,25.09767342,B,喘息服務,02-27970880#208,rainbow@ccpc.com.tw,王謝怡貞,20221230 15:26:00
臺北市政府社會局委託中華民國紅十字會台灣省分會經營管理臺北市中正社區長照機構,臺北市,中正區,臺北市中正區建國里貴陽街一段60號3樓,121.5090408,25.03892517,B,日間照顧服務,02-23831958,rct03702883@gmail.com,董光式,20220314 11:32:19
宜寧居家護理所,臺北市,士林區,臺北市士林區前港里承德路四段235號9樓,121.522377,25.08704567,B,專業照護服務,02-28822382,karenchang0913@gmail.com,張肇仙,20230407 17:31:42
社團法人寧祈全人健康生命關懷協會附設臺北市私立寧祈居家長照機構,臺北市,中山區,臺北市中山區中山里民生東路1段42號12樓之14,121.524437,25.05792809,B,居家服務,02-2521-3282,homeservice@ningchi.org,吳健樑,20211230 16:13:19
財團法人臺北市松年長春社會福利基金會(中正),臺北市,中正區,臺北市中正區南福里羅斯福路1段94、96號11樓(中央教會),121.5198975,25.03001213,C,巷弄長照站,02-25000261,pine003@twdc.org.tw,王淑惠,20210408 17:01:54
財團法人中華民國佛教慈濟慈善事業基金會臺北市私立慈濟居家長照機構,臺北市,萬華區,臺北市萬華區莒光路222號5樓,121.5002518,25.03133583,A,個案管理服務,02-23023479,Ltc000517@tzuchi.org.tw,釋證嚴,20230208 09:00:53
元愷有限公司附設臺北市私立安愷居家長照機構,臺北市,中山區,臺北市中山區恆安里農安街32號8樓之3之4,121.5266724,25.06481361,B,居家服務,2522-1993,taco062169@gmail.com,蔡秉峰,20211230 16:01:54
財團法人耕莘文教基金會,臺北市,中正區,臺北市中正區文盛里辛亥路1段22號4樓,121.5289078,25.01891327,C,巷弄長照站,,yvonne@tiencf.org.tw,饒志成,20210408 16:41:31
樂親居家職能治療所,臺北市,萬華區,臺北市萬華區和平西路三段396號106室,121.4909744,25.03534317,B,專業照護服務(CC01),0971-119-909,happylc888@gmail.com,林煜涵,20230802 17:19:14
財團法人台北市中華基督教藝人之家,臺北市,信義區,臺北市信義區五常里松隆路102號13樓,121.5710297,25.04588318,C,巷弄長照站,02-27674567,artists.as@gmail.com,黃榮勇,20210412 14:25:03
暐淩居家物理治療所,臺北市,中正區,臺北市中正區重慶南路一段57號,121.5133896,25.0446167,B,專業照護服務,02-23121816,weiling.ihpt@gmail.com,蘇信昌,20221229 21:41:01
財團法人中華民國佛教慈濟慈善事業基金會臺北市私立慈濟居家長照機構,臺北市,萬華區,臺北市萬華區莒光路222號5樓,121.5002518,25.03133583,B,居家服務,02-23023479,Ltc000517@tzuchi.org.tw,釋證嚴,20220209 15:18:54
財團法人恆安社會福利慈善事業基金會,臺北市,大安區,臺北市大安區群賢里和平東路二段295號12樓,121.5421219,25.02499199,A,個案管理服務,02-23331955,hanganhomecare@gmail.com,胡世賢,20230605 09:35:02
柴寮仔社區發展協會,臺北市,大同區,臺北市大同區民權里民權西路172號1樓,121.5149841,25.06276894,C,巷弄長照站,2557-1918,yunna8383163@gmail.com,林美菊,20210407 14:14:41
大豐國際租賃有限公司,臺北市,南港區,臺北市南港區忠孝東路6段278巷23弄16號,120.4594054,23.1223579,B,交通接送服務,029-426-882,dafegcare906070@gmail.com,沈恒昌,20220429 10:18:13
財團法人台北市中國基督教靈糧世界佈道會台北靈糧堂(松江靈糧福音中心),臺北市,中山區,臺北市中山區松江里民權東路二段146號2樓,121.5342331,25.06223488,C,巷弄長照站,02-23623022#8713,niko.tsai@breadoflife.taipei,曾國生,20210408 16:24:51
臺北市大安區法治里辦公處,臺北市,大安區,臺北市大安區法治里通化街192號,121.5529251,25.02617073,C,巷弄長照站,0980-403-536,michellelin0207@yahoo.com.tw,林佩燕,20210407 11:34:46
與樂職能治療所,臺北市,南港區,臺北市南港區八德路四段881號2樓,121.580452,25.05083847,B,專業照護服務,3762-2208,withhappiness.service@gmail.com,陳姵君,20221229 22:22:41
臺北市獨立型態南港居家護理所,臺北市,南港區,臺北市南港區聯成里東新街13巷7號,121.5858383,25.04794502,B,專業照護服務,02-27856997,nancybear1314@gmail.com,施人文,20221229 23:19:09
臺北市政府社會局委託財團法人台灣省私立健順養護中心經營管理南港社區式長照機構,臺北市,南港區,臺北市南港區重陽里重陽路187巷5號,121.5987625,25.05712891,B,日間照顧服務,02-26535311,nkelder@gmail.com,黃禎祥,20210226 17:22:27
臺北市政府社會局委託財團法人台灣省私立健順養護中心經營管理南港社區式長照機構,臺北市,南港區,臺北市南港區重陽里重陽路187巷5號,121.5987625,25.05712891,B,日間照顧服務,02-26535311,nkelder@gmail.com,黃禎祥,20220406 14:13:30
臺北市政府社會局委託財團法人恆安社會福利慈善基金會經營管理臺北市兆如老人安養護中心,臺北市,文山區,臺北市文山區政大二街129號,121.5841904,24.98931503,B,日間照顧服務,02-86616365,Customer_Service@hangan.org,胡世賢,20201203 13:37:39
樂親居家職能治療所,臺北市,萬華區,臺北市萬華區和平西路三段396號106室,121.4909744,25.03534317,B,專業照護服務,0971-119-909,happylc888@gmail.com,林煜涵,20221229 22:18:17
台北市北投區福興社區發展協會,臺北市,北投區,臺北市北投區福興里自強街5巷22號,121.5123749,25.11046028,C,巷弄長照站,02-2827-9392,jeo55404968@gmail.com,張國龍,20210412 11:12:12
崇仁長照股份有限公司私立元泰社區長照機構,臺北市,士林區,臺北市士林區中山北路5段685號2樓,121.5273132,25.09709549,B,日間照顧服務,028-322-779,crczyt@gmail.com,楊學慧,20221229 23:02:04
臺北市大安區錦華里辦公處,臺北市,大安區,臺北市大安區錦泰里羅斯福路2段35巷19弄6號1樓,121.5230103,25.02825356,C,巷弄長照站,02-23511711#8238,bi-s9091006@mail.taipei.gov.tw,溫美珠,20210407 15:55:11
一心健康事業股份有限公司附設臺北市私立繫心居家長照機構,臺北市,松山區,臺北市松山區吉仁里延吉街11號4樓之1（A室）,121.553688,25.04672623,B,喘息服務,0955-082-062,gentlecare.ltc@gmail.com,黃淑華,20221229 22:46:08
台灣基督長老教會馬偕醫療財團法人馬偕紀念醫院,臺北市,中山區,臺北市中山區中山北路二段92號,121.5223694,25.05883217,B,營養餐飲服務,02-25604176,mwang@mmh.org.tw,張文瀚,20190627 18:01:41
財團法人天主教遣使會-聖文生之友社區關懷據點,臺北市,士林區,臺北市士林區天山里中山北路7段134號,121.5322495,25.12278938,C,巷弄長照站,02-29286060#10657,ssd@cthyh.org.tw,費克強,20210406 09:46:35
臺北市萬華區萬大社區發展協會,臺北市,萬華區,臺北市萬華區壽德里萬大路329巷25號1樓(里民活動場所)台北市壽德里萬大路329巷27弄4號1樓(協會新增活動場所)台北市萬大路411號2樓(萬青區民活動中心),121.5010757,25.02375793,C,巷弄長照站,02-23090713,linche39@kimo.com,蔡素麗,20210412 15:03:22
臺北市私立加恩居家長照機構,臺北市,中正區,臺北市中正區南福里羅斯福路1段28號4樓,121.5189743,25.03141594,B,喘息服務,2322-2757,ghs201988@gmail.com,江家穎,20221229 21:47:05
