agency,county,town,address,X,Y,O_ABC,Serve,fax,mail,name,data
桃園市私立關懷居家長照機構,桃園市,中壢區,桃園市中壢區過嶺里松信路109號1樓,121.1649933,24.96212578,B,喘息服務,03-4905753,care4905753@gmail.com,許良怡,20230220 14:44:10
愛爾德長者事業有限公司附設桃園市私立喜大人晨寶社區長照機構,桃園市,大園區,桃園市大園區橫峰里010鄰中正東路97-2號3樓,121.201149,25.06280899,B,喘息服務,287-3224,jayg1981111108@gmail.com,廖思琪,20230426 13:51:41
財團法人中保關懷社會福利基金會附設桃園市私立觀音石橋社區長照機構,桃園市,觀音區,桃園市觀音區新興里7鄰文化路石橋段453號1樓,121.0965652,25.00687599,B,日間照顧服務,447-7157,elva002004@gmail.com,洪培修,20230426 13:19:03
仁群診所,桃園市,大溪區,桃園市大溪區仁善街222號1樓,121.2812958,24.91018867,B,居家失能個案家庭醫師照護服務,03-3806021,a842250@gmail.com,張維剛,20230720 15:05:58
社團法人桃園市失能老人關懷協會附設桃園市私立日日順居家長照機構,桃園市,八德區,桃園市八德區福國北街220號,121.2968445,24.9631176,B,喘息服務,03-3761383,sss0909636513@gmail.com,許慈育,20230508 09:55:07
桃園市私立萊恩居家長照機構,桃園市,八德區,桃園市八德區廣福路276號,121.2925568,24.95969391,B,居家服務,03-3618622,lionhomecare276@gmail.com,游?文,20230317 15:03:08
社團法人桃園市社會服務關懷協會附設桃園市私立愈安社區式服務類長期照顧服務機構,桃園市,龜山區,桃園市龜山區新路里陸光路55號1樓,121.3328552,24.99484634,B,喘息服務,03-3181946,yujiannursing@gmail.com,賴秋梅,20230222 12:02:59
桃園市大園區圳頭社區發展協會,桃園市,大園區,桃園市大園區圳頭里濱海路二段432號,121.1987305,25.08862305,C,巷弄長照站,0932-371-053,cho0932371053@gmail.com,劉傳德,20210127 17:58:57
桃園市中壢區普仁里辦公處,桃園市,中壢區,桃園市中壢區普仁里桃園市中壢區普仁里日新路20號,121.2374802,24.95732117,C,巷弄長照站,0932-282214,80013932@mail.tycg.gov.tw,張鳳凰里長,20191231 18:00:55
桃園市大園區溪海社區發展協會,桃園市,大園區,桃園市大園區溪海里聖德北路22巷76弄1號,121.1899643,25.04692078,C,巷弄長照站,0910-910865,Minayang0730@gmail.com,賴萬平,20191231 20:20:01
桃園市中壢區龍岡里辦公處,桃園市,中壢區,桃園市中壢區龍岡里龍岡路3段742號,121.243309,24.92624664,C,巷弄長照站,03-4504722,80019016@mail.tycg.gov.tw,吳淑情,20210127 16:38:56
成信樂齡股份有限公司附設桃園市私立成信居家長照機構,桃園市,桃園區,桃園市桃園區中山里中平路102號7樓之3,121.2926788,24.9873333,B,喘息服務,03-2711661,chengxin202205@gmail.com,望安佳,20230327 17:50:00
衛生福利部桃園醫院,桃園市,桃園區,桃園市桃園區中山路1492號,121.2691879,24.97770309,B,專業照護服務,03-3699721,tyghltca@gmail.com,陳日昌,20230302 10:38:11
中華民國紅十字會桃園市分會社團法人附設桃園市私立紅十字居家式服務類長期照顧服務機構,桃園市,桃園區,桃園市桃園區泰山里中山路507巷12號6樓,121.2973785,24.9906826,B,居家服務,03-3327656,ty.red@msa.hinet.net,劉志清,20230201 12:10:03
同心瑞埔診所,桃園市,楊梅區,桃園市楊梅區中興路132號,121.1851273,24.91655159,B,居家失能個案家庭醫師照護服務,034-823-598,tongxinvp@gmail.com,余貴華,20230720 14:55:33
桃園市龍潭區石門社區發展協會,桃園市,龍潭區,桃園市龍潭區大平里永平路80號,121.2459641,24.82894897,C,巷弄長照站,0913-181651,kong51688@yahoo.com.tw,李連宗,20210128 10:03:19
寬福護理之家平鎮區,桃園市,平鎮區,桃園市平鎮區延平路二段350之3號1樓,121.1869278,24.96598434,A,個案管理服務,03-491-0630,canfullaunit@gmail.com,周矢綾,20230125 19:26:52
桃園市龍潭區大中正社區發展協會,桃園市,龍潭區,桃園市龍潭區龍星里中正路204號,121.2168121,24.86464119,C,巷弄長照站,0933-081785,ping1103.tw@yahoo.com.tw,陳金順,20210128 10:04:20
桃園市蘆竹區順興社區發展協會,桃園市,蘆竹區,桃園市蘆竹區順興里南昌路30-1號,121.2879715,25.04184723,C,巷弄長照站,0931-161-275,80020481@mail.tycg.gov.tw,黃錦龍,20191231 14:48:59
中壢長榮醫院平鎮區,桃園市,平鎮區,桃園市平鎮區龍南路200號,121.1984253,24.90699005,A,個案管理服務,03-4631230,sw@mail.egh.com.tw,謝麗玲,20230125 19:44:39
愛爾德長者事業有限公司附設桃園市私立喜大人晨寶社區長照機構,桃園市,大園區,桃園市大園區橫峰里010鄰中正東路97-2號3樓,121.201149,25.06280899,B,喘息服務,287-3224,jayg1981111108@gmail.com,廖思琪,20230426 13:48:39
松林護理之家,桃園市,龜山區,桃園市龜山區文化里復興北路6巷46號,121.3676834,25.0585556,B,喘息服務,03-3180999,87955@cch.org.tw,簡慧足,20230110 13:54:44
世豪小客車租賃有限公司,桃園市,桃園區,桃園市桃園區永安路223號3樓,121.3035049,24.99825668,B,交通接送服務,03-331-6367,peggyhuang6924@gmail.com,舒茂松,20230201 09:05:31
信醫物理治療所,桃園市,平鎮區,桃園市平鎮區金陵路三段197巷1弄21-2號,121.2281494,24.92669487,B,專業照護服務,03-4575777,allen670815@gmail.com,張信駿,20230220 13:37:14
桃園市楊梅區永揚社區發展協會,桃園市,楊梅區,桃園市楊梅區永寧里32鄰校前路324巷148號1樓,121.1482239,24.89798927,C,巷弄長照站,0937-119695,80017360@mail.tycg.gov.tw,張火爐,20191231 18:15:08
桃園市私立惜老社區長照機構,桃園市,楊梅區,桃園市楊梅區瑞坪里瑞溪路二段156號2樓,121.1817169,24.90903091,B,日間照顧服務,03-4817779,ivy08206@gmail.com,陳佳瑩,20230118 16:02:12
全能居家職能治療所,桃園市,平鎮區,桃園市平鎮區東社里15鄰社子3之21號2樓,121.1821136,24.96069336,B,專業照護服務(CC01),03-4609646,linhunglin1011@gmail.com,林宏霖,20230802 17:19:14
桃園市松鶴會,桃園市,中壢區,桃園市中壢區永興里元化路182-2號,121.2274246,24.96010399,C,巷弄長照站,0932-280267,jacyliao660301@gmail.com,周進杉,20210127 16:36:10
惠好居家職能治療所,桃園市,楊梅區,桃園市楊梅區校前路254巷55號10樓,121.1485214,24.90137863,B,專業照護服務(CC01),0936-999246,tenglendon@gmail.com,鄧金春,20230802 17:19:14
桃園市私立康健老人長期照顧中心(養護型),桃園市,桃園區,桃園市桃園區新埔七街101號2、3樓,121.3009872,25.02059174,B,喘息服務,03-3552546,tongn101@yahoo.com.tw,許松峰,20230118 15:05:11
中華民國紅十字會桃園市分會,桃園市,楊梅區,桃園市楊梅區楊梅里大模街10號2樓,121.1445999,24.91292381,C,巷弄長照站,0937-116355,80017360@mail.tycg.gov.tw,劉志清,20191231 18:30:44
桃寶事業有限公司附設桃園市私立桃寶居家長照機構,桃園市,中壢區,桃園市中壢區新街里元化路220號7樓,121.226799,24.96100616,B,喘息服務,0921-302-271,taubau2020@gmail.com,游昌翰,20230118 14:47:22
桃園市觀音區富源社區發展協會,桃園市,觀音區,桃園市觀音區富源里新富路801巷65號,121.1233368,25.05061913,C,巷弄長照站,03-4900430,jung.lingyu@msa.hinet.net,余奕增,20210127 17:06:04
桃園市私立仁德社區長照機構,桃園市,大溪區,桃園市大溪區仁文里5鄰自強街59號1樓,121.2853699,24.90138626,B,家庭托顧服務,03-3072199,cengy052@gmail.com,曾瀧慶,20230206 15:44:30
愛爾德長者事業有限公司附設桃園市私立喜大人冠怡社區長照機構,桃園市,蘆竹區,桃園市蘆竹區濱海里海山路14號2樓,121.2862015,25.08615112,B,日間照顧服務,03-287-3224,jayg1981111108@gmail.com,廖思琪,20230118 17:03:10
桃園市觀音區保障社區發展協會,桃園市,觀音區,桃園市觀音區保障里保障二路562號,121.1511154,25.0580883,C,巷弄長照站,03-4830119,sf3855533@yahoo.com.tw,李秀玉,20210127 17:18:16
財團法人錸德文教基金會附設桃園市私立新屋頭洲社區長照機構,桃園市,新屋區,桃園市新屋區頭洲里福州一街40號1樓,120.2677343,22.7645431,B,喘息服務,03-4900928,ricare.xinwu01@gmail.com,楊慰芬,20230315 09:27:42
美一天居家物理治療所,桃園市,桃園區,桃園市桃園區龍泉一街33號4樓,121.2916336,24.99866104,B,專業照護服務,0922-073672,s9046023@gmail.com,葉茜汶,20230220 13:39:05
天成醫療社團法人附設桃園市私立金色年代綜合式服務類長期照顧服務機構,桃園市,中壢區,桃園市中壢區新街里006鄰延平路219號,121.227623,24.96177673,B,日間照顧服務,03-4620085,homecare01@tcmg.com.tw,徐慧伊,20230118 16:48:15
社團法人台灣樂活服務發展協會(一品據點),桃園市,楊梅區,桃園市楊梅區楊明里新農街429巷32弄2號,121.1575775,24.91320801,C,巷弄長照站,0982-985298,glory4820910@gmail.com,林淑萍,20210127 15:35:48
鼎居護理之家,桃園市,楊梅區,桃園市楊梅區上田里高鐵南路7段178巷16號,121.1311264,24.94824028,B,喘息服務,03-2888666,duj28888666@gmail.com,鄭順意,20230220 16:16:37
福安居家物理治療所,桃園市,八德區,桃園市八德區樹仁三街601號1樓,121.3095551,24.97520638,B,專業照護服務(CC01),0965-667316,tommy830316@gmail.com,朱曉英,20230802 17:19:14
社區式服務交通接送-財團法人桃園市私立國宏老人長期照顧中心(養護型),桃園市,平鎮區,桃園市平鎮區北貴里２０鄰關爺東路１９之５號,121.22052,24.92934036,B,交通接送服務,03-4582977分機199,chang7716@gmail.com,吳黃玉英,20230118 16:59:26
中壢長榮醫院附設居家護理所,桃園市,中壢區,桃園市中壢區環中東路106巷1弄31號,121.2580414,24.96482658,B,專業照護服務,03-4631230,betty680916@gmail.com,徐子喬,20230110 13:27:48
社團法人台灣喜樂家族協會附設桃園市私立冠冕居家長照機構,桃園市,楊梅區,桃園市楊梅區新農街136巷3號1樓,121.1505203,24.90937805,B,喘息服務,03-4881966,crown.lifetao@gmail.com,林黃寶彩,20230321 14:51:01
桃園市私立旭登居家式服務類長期照顧服務機構,桃園市,八德區,桃園市八德區大強里樹仁三街601號3樓,121.3095551,24.97520638,B,到宅沐浴車服務,03-2181190,rr0329@yahoo.com.tw,李昆璋,20230202 15:14:59
社團法人台灣喜樂家族協會附設桃園市私立冠冕居家長照機構,桃園市,楊梅區,桃園市楊梅區新農街136巷3號1樓,121.1505203,24.90937805,B,居家服務,03-4881966,crown.lifetao@gmail.com,林黃寶彩,20230331 13:19:08
顧得樂長照有限公司附設桃園市私立顧得樂居家長照機構,桃園市,平鎮區,桃園市平鎮區環南路18號8樓之五,121.2066498,24.95661926,B,喘息服務,03-4924757,a034259979@gmail.com,張譽籇,20230203 10:59:05
桃園市大溪區永福社區發展協會,桃園市,大溪區,桃園市大溪區永福里信義路1125號,121.324295,24.89468765,C,巷弄長照站,0933-833019,a0933833019@gmail.com,王在義,20210127 17:59:52
桃園市私立旭登居家式服務類長期照顧服務機構,桃園市,八德區,桃園市八德區大強里樹仁三街601號3樓,121.3095551,24.97520638,B,居家服務,03-2181190,rr0329@yahoo.com.tw,李昆璋,20230201 16:07:50
財團法人雙福社會福利慈善事業基金會附設桃園市私立大溪崎頂社區長照機構,桃園市,大溪區,桃園市大溪區仁武里001鄰公園路30號1樓,121.2109985,25.00407791,B,喘息服務,03-3805695,sepen33@gmail.com,吳英賓,20230118 17:01:17
桃園市新屋區下田社區發展協會,桃園市,新屋區,桃園市新屋區下田里中山西路二段780號,121.0581436,24.98334694,C,巷弄長照站,0952-629-402,m0952629402@gmail.com,葉榮清,20210128 09:58:08
桃園市八德區大成社區發展協會,桃園市,八德區,桃園市八德區瑞發里建國路1199號2樓,121.2987518,24.95763779,C,巷弄長照站,0928-122429,zkc0928122429@yahoo.com,曾國政,20210127 16:10:31
桃園市私立民享老人長期照顧中心(養護型),桃園市,桃園區,桃園市桃園區民生路290號,121.3123779,24.99609566,B,喘息服務,03-3350800,ju0317@yahoo.com.tw,黃靜如,20230118 14:35:44
惠好居家職能治療所,桃園市,楊梅區,桃園市楊梅區校前路254巷55號10樓,121.1485214,24.90137863,B,專業照護服務,0936-999246,tenglendon@gmail.com,鄧金春,20220322 09:24:21
財團法人中華民國佛教慈濟慈善事業基金會桃園市私立慈濟居家長照機構,桃園市,桃園區,桃園市桃園區大業路一段307號,121.3136139,25.00992393,A,個案管理服務,03-3586111#202,Ltc000181@tzuchi.org.tw,釋證嚴,20230125 19:32:28
桃園市私立樂齡社區長照機構,桃園市,大溪區,桃園市大溪區仁文里5鄰自強街61號1樓,121.2854156,24.90140915,B,家庭托顧服務,03-3808988,cengy052@gmail.com,郭秋麗,20230206 15:43:42
桃園市大溪區仁義里辦公處,桃園市,大溪區,桃園市大溪區仁義里介壽路211巷2弄32號,121.2946167,24.91918182,C,巷弄長照站,03-3801672,c197518@gmail.com,張振源,20210127 16:12:06
懷寧護理之家,桃園市,中壢區,桃園市中壢區月眉里崇德三路250號1至4樓、252號1至4樓,121.1870956,24.99055862,B,日間照顧服務,03-4080143,v0989326287@gmail.com,楊少如,20230118 16:58:34
桃園市蘆竹區南榮社區發展協會,桃園市,蘆竹區,桃園市蘆竹區南榮里桃園街9號,121.2932281,25.04340172,C,巷弄長照站,0932-068061,chuan.hg95@gmail.com,卓宗賢,20210128 10:12:22
桃園市私立浤益居家長照機構,桃園市,龜山區,桃園市龜山區嶺頂里17鄰萬壽路二段339號3樓,121.3568649,25.00128365,B,居家服務,03-3500625,hongyi.homecare@gmail.com,陳濬豪,20230201 17:15:50
桃園市私立天使居家長照機構,桃園市,中壢區,桃園市中壢區復興路50號7樓,121.2232895,24.95684624,B,喘息服務,03-4263365,b0910334050@gmail.com,翁茂榕,20230207 07:23:07
社團法人台灣立享長照服務教育發展協會附設桃園市私立立享居家長照機構,桃園市,龜山區,桃園市龜山區中和南路22號,121.3397217,24.99524498,B,居家服務,03-3195589,lixiang15588@gmail.com,朱柏霖,20230201 14:26:39
財團法人中保關懷社會福利基金會附設桃園市私立觀音石橋社區長照機構,桃園市,觀音區,桃園市觀音區新興里7鄰文化路石橋段453號1樓,121.0965652,25.00687599,B,喘息服務,447-7157,elva002004@gmail.com,洪培修,20230426 13:39:11
桃園市私立惜老社區長照機構,桃園市,楊梅區,桃園市楊梅區瑞坪里瑞溪路二段156號2樓,121.1817169,24.90903091,B,喘息服務,03-4817779,ivy08206@gmail.com,陳佳瑩,20230118 16:02:12
桃園市桃園區陽明社區發展協會,桃園市,桃園區,桃園市桃園區福林里陽明三街33號2樓,121.3071136,24.97954178,C,巷弄長照站,03-3772986,dryadc15048@gmail.com,陳秀菊,20191231 16:03:52
雲裔居家護理所,桃園市,楊梅區,桃園市楊梅區中山北路一段319號,121.1573563,24.90837669,B,專業照護服務,03-4881300,yunyi1120602@gmail.com,呂雅雯,20230810 08:36:27
瑞之盟居家語言治療所,桃園市,桃園區,桃園市桃園區三民路三段28-1號3樓-1,121.3065414,24.99762726,B,專業照護服務,0907-010-671,melanie01201985@gmail.com,王星懿,20220209 08:56:52
財團法人聯新文教基金會附設私立好棒社區長照機構,桃園市,平鎮區,桃園市平鎮區新富里振興路1號3樓,121.2177734,24.94592857,B,喘息服務,03-4582880,fang1374@gmail.com,張煥禎,20230411 10:50:31
社團法人桃園市失能老人關懷協會附設桃園市私立日日順居家長照機構,桃園市,八德區,桃園市八德區福國北街220號,121.2968445,24.9631176,B,居家服務,03-3761383,sss0909636513@gmail.com,許慈育,20230201 17:25:25
成信樂齡股份有限公司附設桃園市私立成信居家長照機構,桃園市,桃園區,桃園市桃園區中山里中平路102號7樓之3,121.2926788,24.9873333,B,居家服務,03-2711661,chengxin202205@gmail.com,望安佳,20230301 13:31:16
桃園市桃園區西埔社區發展協會,桃園市,桃園區,桃園市桃園區西埔里富國路681巷22號,121.2809448,25.02015686,C,巷弄長照站,03-3013835,moon080680@yahoo.com.tw,陳正義,20210127 16:51:08
桃園市私立群和居家長照機構,桃園市,桃園區,桃園市桃園區中平路102號12樓之1,121.2926788,24.9873333,B,喘息服務,03-2208096,qunhehome@gmail.com,莊麗菲,20230118 15:06:55
社團法人桃園市失能老人關懷協會附設桃園市私立中壢龍福社區長照機構,桃園市,中壢區,桃園市中壢區龍昌里015鄰中山東路四段26號5樓,121.2544556,24.93475914,B,小規模多機能服務,03-4663199,kobe@zhco.com.tw,許慈育,20230118 16:57:59
桃園市私立和沁居家長照機構,桃園市,楊梅區,桃園市楊梅區環南路113號1樓,121.1469574,24.90154648,B,居家服務,03-4752989,ha92541806@gmail.com,陳妤榛,20230109 14:29:38
金色年代長照社團法人附設桃園市私立金色年華綜合長照機構,桃園市,中壢區,桃園市中壢區普義里立和路58巷66號1樓、68號1至4樓、70號1樓,121.2314148,24.95827866,B,喘息服務,03-4623626,med01@tcmg.com.tw,徐向謙,20230220 16:06:51
財團法人桃園市私立怡德老人長期照顧中心(養護型)附設桃園市私立中壢新明社區長照機構,桃園市,中壢區,桃園市中壢區舊明里008鄰明德路60號3樓,121.2161484,24.95632172,B,小規模多機能服務,03-3373488,qwert741753@gmail.com,林哲弘,20230118 16:50:34
衛生福利部桃園醫院,桃園市,桃園區,桃園市桃園區中山路1492號,121.2691879,24.97770309,A,個案管理服務,03-3699721,tyghltca@gmail.com,陳日昌,20230125 19:22:28
桃園市私立台大老人長期照顧中心(養護型),桃園市,桃園區,桃園市桃園區自強里經國路242-1號4樓、244號4樓、246號4樓,121.303978,25.02061081,B,喘息服務,03-3555036,tai_da_168@yahoo.com.tw,鄭淑卿,20230221 11:57:09
社團法人台灣樂活服務發展協會(桃園基督恩典教會),桃園市,桃園區,桃園市桃園區中平里中平路98號18樓,121.2926788,24.98761177,C,巷弄長照站,0982-985298,amy_yu840605@yahoo.com.tw,林淑萍,20210127 15:33:57
華揚醫院,桃園市,中壢區,桃園市中壢區中北路二段316號,121.22995,24.95312119,B,專業照護服務,03-4577200,s712103.mcmg@gmail.com,洪德祥,20230110 13:20:35
桃園市八德區衛生所,桃園市,八德區,桃園市八德區介壽路二段361巷28號,121.2986526,24.94749832,B,專業照護服務,03-3662781,10020126@mail.tycg.gov.tw,李育霖,20201230 14:06:04
財團法人台灣基督長老教會泰雅爾中會三民教會,桃園市,復興區,桃園市復興區三民里19鄰511巷31號,121.1916351,24.93754959,C,巷弄長照站,0926-327581,amuytuba@gmail.com,林蓓茹牧師,20210127 15:08:41
民安診所,桃園市,楊梅區,桃園市楊梅區楊梅里大成路175號1樓,121.1457138,24.9124279,B,喘息服務,03-4757681,4826241@gmail.com,何建翰,20190628 21:04:15
桃園市愛鎮協會,桃園市,大溪區,桃園市大溪區興和里東二路31號,121.2915344,24.88281631,C,巷弄長照站,03-3874210,dahsi.sports@msa.hinet.net,李寶釵,20210127 16:14:53
財團法人桃園市私立怡德老人長期照顧中心(養護型)桃園區,桃園市,桃園區,桃園市桃園區桃園市桃園區和興街17號,121.3175583,24.97143173,A,個案管理服務,03-3373488,amanagement20st@gmail.com,林哲弘,20230125 19:21:49
仁義護理之家,桃園市,龜山區,桃園市龜山區新興里自強南路289號,121.3349762,24.99027634,B,喘息服務,03-3191688,jynh2008@yahoo.com.tw,李素琦,20230207 07:26:31
桃園市私立惜老社區長照機構,桃園市,楊梅區,桃園市楊梅區瑞坪里瑞溪路二段156號2樓,121.1817169,24.90903091,B,喘息服務,03-4817779,ivy08206@gmail.com,陳佳瑩,20201201 18:05:07
桃園市私立晴天居家長照機構,桃園市,平鎮區,桃園市平鎮區中豐路110號2樓,121.2511063,24.91927338,B,喘息服務,0907-950-995,Sd.homecare429@gmail.com,王曉倩,20230915 11:59:10
桃園市私立茂庭社區長照機構,桃園市,桃園區,桃園市桃園區莊敬里中正路1224巷1-1號2樓,121.297699,25.0189209,B,日間照顧服務,03-3571210分機15,maotingting99@gmail.com,李麗珠,20230118 17:01:42
桃園市私立慈庭老人長期照顧中心(長期照護型),桃園市,桃園區,桃園市桃園區西門里新生路165號6樓之2,121.3078766,24.99598312,B,喘息服務,03-3319379,t33311.c55@msa.hinet.net,蕭敦仁,20230221 15:37:43
桃園市私立旭登居家式服務類長期照顧服務機構,桃園市,八德區,桃園市八德區大強里樹仁三街601號3樓,121.3095551,24.97520638,B,喘息服務,03-2181190,rr0329@yahoo.com.tw,李昆璋,20230510 09:55:34
桃園市私立旭登居家式服務類長期照顧服務機構,桃園市,八德區,桃園市八德區大強里樹仁三街601號3樓,121.3095551,24.97520638,B,居家服務,03-2181190,rr0329@yahoo.com.tw,李昆璋,20220302 11:50:17
財團法人雙福社會福利慈善事業基金會附設桃園市私立大溪崎頂社區長照機構,桃園市,大溪區,桃園市大溪區仁武里001鄰公園路30號1樓,121.2109985,25.00407791,B,日間照顧服務,03-3805695,sepen33@gmail.com,吳英賓,20230118 17:01:17
桃園市大園區三石社區發展協會,桃園市,大園區,桃園市大園區三石里三和路5號2樓,121.2582321,25.07299995,C,巷弄長照站,03-3831028,a3831028@gmail.com,楊阿定,20210127 17:08:44
桃園市龜山區南上社區發展協會,桃園市,龜山區,桃園市龜山區南上里民生北路1段386-1號,121.2178192,24.8507576,C,巷弄長照站,03-3252390,yuyun0128@gmail.com,詹有銘,20210127 17:15:47
財團法人桃園市私立國宏老人長期照顧中心(養護型)附設桃園市私立國宏綜合式服務類長期照顧服務機構,桃園市,平鎮區,桃園市平鎮區新富里035鄰環南路二段265號2樓之5,121.2152405,24.94053459,B,日間照顧服務,03-4598838,rih.jhao@gmail.com,吳黃玉英,20230118 14:48:10
懷恩展業有限公司附設桃園市私立懷恩居家長照機構,桃園市,平鎮區,桃園市平鎮區南京路127號2樓,121.2074814,24.91615677,B,居家服務,03-2759569,huaienhs@gmail.com,曾國瑋,20230210 17:36:42
六福居家護理所,桃園市,蘆竹區,桃園市蘆竹區六福路326號3樓,121.2939529,25.06175804,B,專業照護服務,03-3218880,usl0815@hotmail.com,游秀齡,20230203 09:41:39
桃園市私立滿儒居家長照機構,桃園市,桃園區,桃園市桃園區豐林里介壽路154號1樓,121.3097305,24.98394012,B,居家服務,03-3660612,manrhuhome@gmail.com,游雅瑜,20210112 10:07:33
億家安居家物理治療所,桃園市,桃園區,桃園市桃園區正康二街36號,121.2945557,24.99601555,B,專業照護服務(CC01),03-3363431,wholecarept@gmail.com,李?宇,20230802 17:19:14
桃園市新屋區衛生所,桃園市,新屋區,桃園市新屋區中山路239號,121.1065826,24.97253418,B,專業照護服務,03-4772196,10021350@mail.tycg.gov.tw,葉時源,20201230 14:10:39
社團法人中華長照協會附設桃園市私立永樂居家長照機構,桃園市,桃園區,桃園市桃園區南華街60號9樓之三,121.3085327,24.99037361,B,居家服務,03-3393439,syuan@clc5.url.tw,金浩鑫,20221129 17:30:34
桃園市私立仁慈社區長照機構,桃園市,中壢區,桃園市中壢區普義里008鄰溪洲三街70之9號1樓,121.2311554,24.96061897,B,家庭托顧服務,03-4513103,d40301242@yahoo.com.tw,賴品睿,20230821 15:22:03
桃園市桃源銀髮族協會,桃園市,中壢區,桃園市中壢區新街里環北路398號15樓-1,121.2263412,24.96547127,C,巷弄長照站,0928-214392,c0928214392@yahoo.com.tw,吳麗華,20210127 17:20:00
拾全拾美樂齡事業有限公司附設桃園市私立潛龍綜合長照機構,桃園市,龍潭區,桃園市龍潭區烏樹林6鄰中豐路640號之2,121.212616,24.88698959,B,喘息服務,03-4990906,Perfect9068@gmail.com,王運昌,20230220 15:31:44
桃園市桃園區同德社區發展協會,桃園市,桃園區,桃園市桃園區瑞慶里永安北路500號2樓,121.2922821,25.0194931,C,巷弄長照站,03-3021077,huangrachelaw@gmail.com,黃欣韻,20210127 16:50:50
桃園市桃園區龍岡社區發展協會,桃園市,桃園區,桃園市桃園區永興里國豐二街6號2樓,121.2808685,24.98952675,B,喘息服務,03-2174895,csy4643@yahoo.com.tw,簡淑英,20210222 16:27:15
財團法人台灣省私立桃園仁愛之家,桃園市,楊梅區,桃園市楊梅區高榮里梅獅路539巷3號,121.1827087,24.9002037,B,喘息服務,03-4643385,tych.service@gmail.com,李建榮,20230117 11:18:06
財團法人聯新文教基金會附設私立好棒社區長照機構,桃園市,平鎮區,桃園市平鎮區新富里振興路1號3樓,121.2177734,24.94592857,B,日間照顧服務,03-4582880,fang1374@gmail.com,張煥禎,20230411 10:50:31
唯科診所,桃園市,龍潭區,桃園市龍潭區中正路228號1、2樓,121.2169952,24.86348534,B,居家失能個案家庭醫師照護服務,03-4890211,luan6030@yahoo.com.tw,欒同如,20230804 10:02:09
社團法人桃園市全人生命教育協會,桃園市,桃園區,桃園市桃園區文化里中華路49號,121.3104935,24.99073029,C,巷弄長照站,03-3328555,talea200549@gmail.com,游搏宏,20210127 15:28:38
桃園市觀音區廣興社區發展協會,桃園市,觀音區,桃園市觀音區廣興里中山路一段413號,121.0916595,25.0342598,C,巷弄長照站,0938-171717,lin328555@yahoo.com.tw,許更生,20210128 17:43:49
桃園市平鎮區建安社區發展協會,桃園市,平鎮區,桃園市平鎮區建安里平東路688號,121.2387085,24.91246033,C,巷弄長照站,03-4501211,hibo1201@yahoo.com.tw,劉得光,20210201 15:59:36
桃園市私立原生力社區長照機構,桃園市,復興區,桃園市復興區澤仁里中正路184號,121.3515549,24.81857491,B,家庭托顧服務,03-3822770,a0981719058@gmail.com,張鴻明,20230206 09:27:27
尚倫國際租車有限公司,桃園市,蘆竹區,桃園市蘆竹區山腳里山富街171號,121.2902069,25.08309364,B,交通接送服務,0926-336-763,yu675599@gmail.com,游輝清,20230201 09:04:37
中敏居家護理所,桃園市,中壢區,桃園市中壢區至善里後寮一路329號,121.2466507,24.93542862,B,專業照護服務,03-4379688,ms0975081692@gmail.com,李曉媛,20230220 14:34:57
桃園市私立丞安居家長照機構,桃園市,龜山區,桃園市龜山區自強西路230號1樓,121.3328171,24.99639702,B,居家服務,03-2133559,chengan350559@gmail.com,吳佳蓉,20220127 08:47:12
泰千診所,桃園市,復興區,桃園市復興區羅浮里127號,121.3657303,24.79311943,B,居家失能個案家庭醫師照護服務,03-3822748,3822748@gmail.com,楊川世,20230720 13:14:54
桃園市私立慈庭老人長期照顧中心(長期照護型),桃園市,桃園區,桃園市桃園區西門里新生路165號6樓之2,121.3078766,24.99598312,B,交通接送服務,03-3319379,t33311.c55@msa.hinet.net,蕭敦仁,20210422 15:32:16
捷安物理治療所,桃園市,桃園區,桃園市桃園區民富二街97號1樓,121.3079453,25.00581741,B,專業照護服務,03-3369091,yap7193@gmail.com,楊政宏,20230220 14:35:24
桃園市私立龍昌社區長照機構,桃園市,中壢區,桃園市中壢區龍昌里020鄰龍昌路324巷103號1樓,121.246048,24.93367577,B,家庭托顧服務,03-4361585,fykv1428@ms56.hinet.net,楊漢卿,20230419 19:06:28
桃園市明聖社區促進會,桃園市,桃園區,桃園市桃園區中成里中成里永佳街126號B1,121.2814941,25.00602341,C,巷弄長照站,0937-116355,cheng.yih0509@gmail.com,吳致和,20210128 10:35:45
桃園市平鎮區衛生所附設居家護理所,桃園市,平鎮區,桃園市平鎮區振興路1號,121.2177734,24.94592857,B,專業照護服務,03-4576624#219,10027430@mail.tycg.gov.tw,蔡佩芳,20230118 15:38:47
中壢長榮醫院,桃園市,中壢區,桃園市中壢區環中東路150號,121.2578354,24.96447754,B,居家失能個案家庭醫師照護服務,03-4631230,hc@mail.egh.com.tw,謝麗玲,20230726 17:59:40
億家安居家物理治療所,桃園市,桃園區,桃園市桃園區正康二街36號,121.2945557,24.99601555,B,專業照護服務(CC01),03-3363431,wholecarept@gmail.com,李?宇,20230802 17:19:14
桃園市私立?駿居家長照機構,桃園市,楊梅區,桃園市楊梅區瑞溪里中山北路二段265巷94號1樓,121.1755753,24.90805626,B,喘息服務,03-4820769,Longjun2021@gmail.com,邱?峰,20230301 10:45:24
